Parent Tree Number,Vegetation Code,Parent Tree Reg Status Code,Local Number,Active Ind,Tested Ind,Breeding Program Ind,Selection Date,BC Source Ind,Client Number,Client Locn Code,Natural Selection Type Code,Geographic Location,Latitude Degrees,Latitude Minutes,Latitude Seconds,Longitude Degrees,Longitude Minutes,Longitude Seconds,Seed Plan Zone Code,Elevation, Selection Age,BGC Zone Code,BGC Subzone Code,BGC Variant,Breeding Selection Type Code,Female Parent Parent Tree Number,Male Parent Parent Tree Number,Parent Tree Comment
"1154","PLI","APP","1154","Y","Y","Y","1981-11-23","Y","00012797","09","PT","MONTE HL","50","29","0","119","56","0","TOA","1510","102","","","","","","",""
"1155","PLI","APP","1155","Y","Y","Y","1981-11-23","Y","00012797","09","PT","MONTE HL","50","29","0","119","54","0","TOA","1300","104","","","","","","",""
"1156","PLI","APP","1156","Y","Y","Y","1981-12-01","Y","00012797","09","PT","SHINGLE C","49","32","0","119","53","0","TOA","1520","81","","","","","","",""
"1157","PLI","APP","1157","N","N","N","1981-12-03","Y","00012797","04","PT","FLAT TOP M","49","4","0","120","22","0","TOA","1515","119","","","","","","",""
"1158","PLI","APP","1158","N","N","N","1981-12-11","Y","00012797","04","PT","TWIN LKS","49","16","0","119","44","0","TOA","1200","104","","","","","","",""
"1159","PLI","APP","1159","Y","Y","Y","1981-12-15","Y","00012797","04","PT","ISINTOK L","49","33","0","119","55","0","TOA","1490","65","","","","","","",""
"1160","PLI","APP","1160","Y","Y","Y","1982-01-18","Y","00016988","00","PT","ISINTOK M","49","36","0","119","57","0","TOA","1340","94","","","","","","",""
"1161","PLI","APP","1161","Y","Y","Y","1982-01-20","Y","00016988","00","PT","ISINTOK L","49","25","0","119","55","0","TOA","1340","88","","","","","","",""
"1162","PLI","APP","1162","N","N","N","1982-01-20","Y","00016988","00","PT","ISINTOK M","49","35","0","119","56","0","TOA","1370","101","","","","","","",""
"1163","PLI","APP","1163","N","Y","Y","1982-01-22","Y","00016988","00","PT","ISINTOK L","49","38","0","119","55","0","TOA","1350","108","","","","","","",""
"1164","PLI","APP","1164","N","N","N","1982-02-17","Y","00012797","09","PT","CATHEDRAL","49","6","0","120","10","0","TOA","1690","47","","","","","","",""
"1165","PLI","APP","1165","N","N","N","1982-02-17","Y","00016988","00","PT","LAKEVIEW C","49","6","0","120","8","0","TOA","1550","131","","","","","","",""
"1166","PLI","APP","1166","Y","Y","Y","1982-02-22","Y","00016988","00","PT","BULL C","49","34","0","120","0","0","TOA","1550","115","","","","","","",""
"1167","PLI","APP","1167","Y","Y","Y","1982-02-24","Y","00016988","00","PT","FLAT TOP M","49","3","0","120","21","0","TOA","1303","49","","","","","","",""
"1168","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","CORNING C","50","56","0","119","34","0","SA","740","60","","","","","","",""
"1169","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","CORNING C","50","57","0","119","33","0","SA","1220","91","","","","","","",""
"1170","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","51","19","0","120","16","0","SA","630","82","","","","","","",""
"1171","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","19","0","120","13","0","SA","760","90","","","","","","",""
"1172","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","19","0","120","42","0","SA","910","81","MS","xk","2","","","",""
"1173","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","18","0","120","13","0","SA","1040","78","","","","","","",""
"1174","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","18","0","120","15","0","SA","1160","98","","","","","","",""
"1175","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","17","0","120","17","0","SA","1280","85","","","","","","",""
"1176","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","18","0","120","17","0","SA","1350","89","","","","","","",""
"1177","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","20","0","120","17","0","SA","1380","117","","","","","","",""
"1178","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","17","0","120","21","0","SA","1360","117","","","","","","",""
"1179","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","17","0","120","27","0","SA","1410","115","","","","","","",""
"1180","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","18","0","120","23","0","SA","1500","98","","","","","","",""
"1181","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","18","0","120","23","0","SA","1490","122","","","","","","",""
"1182","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","20","0","120","25","0","SA","1500","127","","","","","","",""
"1183","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","20","0","120","26","0","SA","1526","132","","","","","","",""
"1184","PLI","APP","","N","N","N","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","20","0","120","30","0","SA","1550","120","","","","","","",""
"1185","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","19","0","120","29","0","SA","1520","125","","","","","","",""
"1186","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","19","0","120","30","0","SA","1510","99","","","","","","",""
"1187","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","DARLNGTN R","50","18","0","120","30","0","SA","1620","125","","","","","","",""
"1188","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","LEONIE RD","50","13","0","120","16","0","SA","780","122","","","","","","",""
"1189","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","LEONIE RD","50","14","0","120","6","0","SA","900","95","","","","","","",""
"1190","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","LEONIE RD","50","14","0","120","6","0","SA","990","142","","","","","","",""
"1191","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","LEONIE RD","50","15","0","120","4","0","SA","1100","80","","","","","","",""
"1192","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","LEONIE RD","50","15","0","120","3","0","SA","1150","109","IDF","dk","1","","","",""
"1193","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","LEONIE RD","50","16","0","120","3","0","SA","1210","100","","","","","","",""
"1194","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","LEONIE RD","50","16","0","120","2","0","SA","1225","105","","","","","","",""
"1195","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","LEONIE RD","50","16","0","120","2","0","SA","1230","88","","","","","","",""
"1196","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","S.LAKE RD","50","16","0","120","54","0","SA","620","55","","","","","","",""
"1197","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","S.LAKE RD","50","15","0","120","53","0","SA","755","80","","","","","","",""
"1198","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","S.LAKE RD","50","14","0","120","51","0","SA","880","76","","","","","","",""
"1199","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","BLOMLEY RD","50","14","0","120","50","0","SA","990","62","","","","","","",""
"1200","PLI","APP","1200","Y","Y","Y","1982-11-30","Y","00012797","09","PT","GORMN L RD","50","11","0","120","11","0","TOD","820","123","","","","","","",""
"1201","PLI","APP","1201","Y","Y","Y","1982-11-30","Y","00012797","09","PT","GORMN L RD","50","12","0","120","13","0","TOD","1000","68","","","","","","",""
"1202","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","GORMAN L R","50","13","0","120","14","0","SA","1040","95","","","","","","",""
"1203","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","GORMAN L R","50","13","0","120","15","0","SA","1165","85","","","","","","",""
"1204","PLI","APP","1204","Y","Y","Y","1982-11-30","Y","00012797","09","PT","GORMN L RD","50","11","0","120","11","0","TOD","760","96","","","","","","",""
"1205","PLI","APP","1205","Y","Y","Y","1982-12-06","Y","00012797","09","PT","COMUNITY L","50","56","0","120","6","0","TOD","1340","129","","","","","","",""
"1206","PLI","APP","1206","Y","Y","Y","1982-12-06","Y","00012797","09","PT","COMUNITY L","50","56","0","120","5","0","TOD","1360","96","","","","","","",""
"1207","PLI","APP","1207","Y","Y","Y","1982-12-06","Y","00012797","09","PT","COMUNITY L","50","56","0","120","4","0","TOD","1380","118","","","","","","",""
"1208","PLI","APP","1208","N","N","N","1982-12-07","Y","00012797","09","PT","COMUNITY L","50","54","0","120","4","0","TOD","1430","134","","","","","","",""
"1210","PLI","APP","1210","Y","Y","Y","1982-12-08","Y","00012797","09","PT","DEVICK LK","50","54","0","120","5","0","TOD","1400","143","","","","","","",""
"1211","PLI","APP","1211","Y","Y","Y","1982-12-09","Y","00012797","09","PT","MT. LOLO","50","48","0","120","3","0","TOA","1440","83","","","","","","",""
"1212","PLI","APP","1212","Y","Y","Y","1982-12-09","Y","00012797","09","PT","MT. LOLO","50","48","0","120","4","0","TOA","1460","98","","","","","","",""
"1213","PLI","APP","1213","N","Y","Y","1982-12-09","Y","00012797","09","PT","MT. LOLO","50","48","0","120","5","0","TOA","1450","125","","","","","","",""
"1214","PLI","APP","1214","Y","Y","Y","1982-12-09","Y","00012797","09","PT","MT. LOLO","50","49","0","120","5","0","TOA","1400","111","","","","","","",""
"1215","PLI","APP","1215","Y","Y","Y","1982-12-09","Y","00012797","09","PT","MT. LOLO","50","49","0","120","6","0","TOA","1380","98","","","","","","",""
"1216","PLI","APP","1216","Y","Y","Y","1982-12-09","Y","00012797","09","PT","MT. LOLO","50","50","0","120","6","0","TOA","1240","57","","","","","","",""
"1217","PLI","APP","1217","Y","Y","Y","1982-12-13","Y","00012797","09","PT","COMUNITY L","50","55","0","120","6","0","TOD","1370","119","","","","","","",""
"1218","PLI","APP","1218","Y","Y","Y","1982-12-13","Y","00012797","09","PT","COMUNITY L","50","54","0","120","4","0","TOD","1415","125","","","","","","",""
"1219","PLI","APP","1219","N","Y","Y","1982-12-13","Y","00012797","09","PT","COMUNITY L","50","55","0","120","4","0","TOD","1430","118","","","","","","",""
"1220","PLI","APP","1220","N","N","N","1982-12-16","Y","00012797","09","PT","PIKE MT","49","44","0","120","39","0","TOD","1100","95","","","","","","",""
"1221","PLI","APP","1221","N","Y","Y","1983-01-10","Y","00012797","09","PT","PIKE MT","49","42","0","120","41","0","TOD","1250","90","","","","","","",""
"1222","PLI","APP","1222","Y","Y","Y","1983-01-11","Y","00012797","09","PT","PIKE MT","49","43","0","120","40","0","TOD","1260","90","","","","","","",""
"1223","PLI","APP","1223","N","N","N","1982-12-16","Y","00012797","09","PT","PIKE MT","49","42","0","120","41","0","TOD","1250","105","","","","","","",""
"1224","PLI","APP","1224","Y","Y","Y","1983-01-10","Y","00012797","09","PT","PIKE MT","49","40","0","120","41","0","TOD","1250","90","","","","","","",""
"1225","PLI","APP","1225","N","N","N","1982-12-16","Y","00012797","09","PT","PIKE MT","49","41","0","120","41","0","TOD","1250","119","","","","","","",""
"1226","PLI","APP","1226","N","N","N","1983-01-11","Y","00012797","09","PT","PIKE MT","49","37","0","120","43","0","TOD","1260","115","","","","","","",""
"1227","PLI","APP","1227","Y","Y","Y","1983-01-10","Y","00012797","09","PT","PIKE MT","49","40","0","120","41","0","TOD","1220","147","","","","","","",""
"1228","PLI","APP","1228","N","N","N","1983-01-10","Y","00012797","09","PT","PIKE MT","49","39","0","120","41","0","TOD","1230","115","","","","","","",""
"1229","PLI","APP","1229","Y","Y","Y","1982-12-16","Y","00012797","09","PT","PIKE MT","49","39","0","120","41","0","TOD","1280","110","","","","","","",""
"1230","PLI","APP","1230","Y","Y","Y","1983-01-10","Y","00012797","09","PT","PIKE MT","49","39","0","120","42","0","TOD","1250","125","","","","","","",""
"1231","PLI","APP","1231","Y","Y","Y","1983-01-10","Y","00012797","09","PT","PIKE MT","49","39","0","120","42","0","TOD","1250","125","","","","","","",""
"1232","PLI","APP","1232","Y","Y","Y","1982-12-16","Y","00012797","09","PT","PIKE MT","49","38","0","120","42","0","TOD","1280","104","","","","","","",""
"1233","PLI","APP","1233","Y","Y","Y","1983-01-10","Y","00012797","09","PT","PIKE MT","49","38","0","120","42","0","TOD","1310","140","","","","","","",""
"1234","PLI","APP","1234","Y","Y","Y","1982-12-16","Y","00012797","09","PT","PIKE MT","49","37","0","120","42","0","TOD","1270","105","","","","","","",""
"1235","PLI","APP","PL1235","Y","Y","Y","1983-01-28","Y","00012797","09","PT","N THOMP RI","51","30","0","119","45","0","TOD","700","55","","","","","","",""
"1236","PLI","APP","PL1236","Y","Y","Y","1983-02-01","Y","00012797","09","PT","MAD RIVER","51","30","0","119","45","0","TOD","1120","75","","","","","","",""
"1237","PLI","APP","PL1237","Y","Y","Y","1983-02-01","Y","00012797","09","PT","MAD RIVER","51","30","0","119","45","0","TOD","1020","91","","","","","","",""
"1238","PLI","APP","PL1238","Y","Y","Y","1983-02-02","Y","00012797","09","PT","RD30 8.4KM","51","30","0","119","45","0","TOD","600","72","","","","","","",""
"1239","PLI","APP","PL1239","Y","Y","Y","1983-02-02","Y","00012797","09","PT","RG CHRIS C","51","30","0","119","45","0","TOD","650","0","","","","","","",""
"1240","PLI","APP","PL1240","Y","Y","Y","1983-02-04","Y","00012797","09","PT","HORNET CR","51","30","0","119","45","0","TOD","790","89","","","","","","",""
"1241","PLI","APP","PL1241","Y","Y","Y","1983-02-04","Y","00012797","09","PT","HORNET CR","51","30","0","119","45","0","TOD","1000","63","","","","","","",""
"1242","PLI","APP","PL1242","Y","Y","Y","1983-02-04","Y","00012797","09","PT","MAD RIVER","51","30","0","119","45","0","TOD","1050","69","","","","","","",""
"1243","PLI","APP","PL1243","Y","Y","Y","1983-02-07","Y","00012797","09","PT","MAD RIVER","51","30","0","119","45","0","TOD","1000","78","","","","","","",""
"1244","PLI","APP","PL1244","Y","Y","Y","1983-02-15","Y","00012797","09","PT","MAD RIVER","51","30","0","119","45","0","TOD","1000","86","","","","","","",""
"1245","PLI","APP","PL1245","Y","Y","Y","1983-02-14","Y","00012797","09","PT","MAD RIVER","51","30","0","119","45","0","TOD","1035","93","","","","","","",""
"1246","PLI","APP","PL1246","Y","Y","Y","1983-02-15","Y","00012797","09","PT","MAD RIVER","51","30","0","119","45","0","TOD","1000","86","","","","","","",""
"1247","PLI","APP","PL1247","Y","Y","Y","1983-02-15","Y","00012797","09","PT","BLOWHOLE C","51","30","0","119","45","0","TOD","730","97","","","","","","",""
"1248","PLI","APP","PL1248","Y","Y","Y","1983-02-16","Y","00012797","09","PT","BLOWHOLE C","51","30","0","119","45","0","TOD","1160","108","","","","","","",""
"1249","PLI","APP","PL1249","Y","Y","Y","1983-02-16","Y","00012797","09","PT","MAD RIVER","51","30","0","119","45","0","TOD","1300","66","","","","","","",""
"1255","PLI","APP","PL1255","Y","Y","Y","1983-02-01","Y","00012797","09","PT","HIAHKWAH L","51","7","0","120","33","0","TOD","1500","105","","","","","","",""
"1256","PLI","APP","PL1256","Y","Y","Y","1983-02-01","Y","00012797","09","PT","STADIA LK","51","9","0","120","31","0","TOD","1530","106","","","","","","",""
"1257","PLI","APP","PL1257","N","N","N","1983-02-02","Y","00012797","09","PT","DEADMAN RI","51","7","0","120","34","0","TOD","1460","113","","","","","","",""
"1258","PLI","APP","PL1258","Y","Y","Y","1983-02-03","Y","00012797","09","PT","HIAHKWAH L","51","6","0","120","32","0","TOD","1480","109","","","","","","",""
"1259","PLI","APP","PL1259","N","N","N","1983-02-03","Y","00012797","09","PT","CANNINE LK","51","8","0","120","24","0","TOD","1460","101","","","","","","",""
"1260","PLI","APP","PL1260","Y","Y","Y","1983-02-04","Y","00012797","09","PT","RUSHTON CR","50","56","0","120","21","0","TOD","1200","105","","","","","","",""
"1261","PLI","APP","PL1261","Y","Y","Y","1983-02-04","Y","00012797","09","PT","WENTWORTH","50","58","0","120","21","0","TOD","1260","108","","","","","","",""
"1262","PLI","APP","PL1262","N","N","N","1983-02-07","Y","00012797","09","PT","WARREN LK","50","47","0","119","59","0","TOD","1140","110","","","","","","",""
"1263","PLI","APP","PL1263","Y","Y","Y","1983-02-07","Y","00012797","09","PT","WARREN LK","50","46","0","119","59","0","TOD","1260","107","","","","","","",""
"1264","PLI","APP","PL1264","Y","Y","Y","1983-02-08","Y","00012797","09","PT","HOME CABIN","51","8","0","120","33","0","TOD","1400","115","","","","","","",""
"1265","PLI","APP","PL1265","N","N","N","1983-01-19","Y","00012797","09","PT","PROSPECT C","50","10","0","121","10","0","TOA","1525","200","","","","","","",""
"1266","PLI","APP","PL1266","N","Y","Y","1983-01-19","Y","00012797","09","PT","PROSPECT C","50","10","0","121","10","0","TOA","1525","200","","","","","","",""
"1270","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","MONASHEE C","50","10","0","118","28","0","SA","950","115","","","","","","",""
"1271","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","LATEWHOS C","50","29","0","118","39","0","SA","1450","95","","","","","","",""
"1272","PLI","APP","","Y","Y","Y","2005-06-24","Y","00012797","09","PT","TORRENT C","50","33","0","118","59","0","SA","1450","174","","","","","","",""
"1285","PLI","APP","PL1285","Y","Y","Y","1983-02-03","Y","00012797","09","PT","SUNDAY CR","49","15","0","120","35","0","TOD","1200","96","","","","","","",""
